step,leg,pc,pc_meas,sw,ca_iface,ca_bulk,plate_leak,scrubbed,u_max,m_red,m_blue
316000,0,0.00841,0.008649031321207645,0.7197534441947937,0.003046862781047821,0.0003523611230775714,0.004376462195068598,0.5029306289034381,0.0376296304166317,314940.15625,497977.84375
318000,0,0.00841,0.008648991584777832,0.7190532684326172,0.0030568942427635195,0.0003505291184410453,0.004389617126435041,0.5073070897015228,0.03761714696884155,315315.875,497584.71875
320000,0,0.00841,0.0086490313212077,0.718418538570404,0.0030657041817903517,0.00035098784137517215,0.004378453362733126,0.5116967077592804,0.03761245682835579,315656.25,497228.90625
322000,0,0.00841,0.0086490313212077,0.7178412079811096,0.003069799393415451,0.0003472602227702737,0.004355510696768761,0.5160751597250297,0.037629544734954834,315966.59375,496906.8125
324000,0,0.00841,0.008649031321207645,0.7173062562942505,0.0030732003971934317,0.00034477205481380223,0.0043390654027462006,0.5204306704217985,0.03760458156466484,316255.03125,496610.5625
326000,0,0.00841,0.0086490313212077,0.7168152332305908,0.003074936009943485,0.000342093757353723,0.004336491692811251,0.5247697353588834,0.03761226683855057,316520.1875,496339.75
328000,0,0.009810000000000001,0.010048747062683105,0.7118434309959412,0.0032032176852226256,0.0004918880295008421,0.004515395034104586,0.5291062265860333,0.03745707497000694,320369.53125,494832.375
330000,0,0.009810000000000001,0.010048508644104004,0.7088102698326111,0.0032084792852401733,0.0005006126593798399,0.004586538765579462,0.5336216225514605,0.0374569334089756,322022.40625,493182.03125
332000,0,0.009810000000000001,0.01004840930302936,0.7058701515197754,0.0032049253582954406,0.0005208262242376805,0.004618257284164429,0.5382081589887335,0.037433795630931854,323631.09375,491597.40625
334000,0,0.009810000000000001,0.01004840930302936,0.7028959393501282,0.003201860561966896,0.0005531513132154941,0.004619554616510868,0.542826416272898,0.0373997762799263,325269.03125,490020.40625
336000,0,0.009810000000000001,0.010048449039459229,0.6998270153999329,0.0032214678823947905,0.0005869009997695684,0.0046255276538431644,0.5474459736833766,0.037399839609861374,326964.71875,488404.875
338000,0,0.009810000000000001,0.010048508644104004,0.6966994404792786,0.0032374661415815356,0.0006044610869139432,0.004649114795029163,0.5520715022685423,0.03739970549941063,328687.25,486743.9375
340000,0,0.009810000000000001,0.010048429171244322,0.6935426592826843,0.003247527033090591,0.0006211056374013424,0.0046659307554364204,0.556720617994894,0.037399742752313614,330423.8125,485062.3125
342000,0,0.009810000000000001,0.010048429171244322,0.6902323961257935,0.0032671134918928145,0.0006683949381113052,0.004681168124079704,0.5613865520099595,0.03739975765347481,332259.0625,483328.65625
344000,0,0.009810000000000001,0.01004846890767419,0.686849057674408,0.0032470833510160444,0.0006519441027194261,0.004696080461144447,0.5660677192027166,0.03739973530173302,334115.875,481514.78125
346000,0,0.009810000000000001,0.01004846890767419,0.6835451722145081,0.0032130580395460127,0.00064446572214365,0.0046898419968783855,0.5707637978012159,0.037399642169475555,335925.1875,479733.0625
348000,0,0.009810000000000001,0.010048548380533873,0.6802179217338562,0.0031968846917152403,0.0006495830602943896,0.0046743531711399555,0.5754536402637556,0.0373673178255558,337752.375,477948.78125
350000,0,0.009810000000000001,0.010048429171244322,0.6767891645431519,0.003175881505012512,0.0006839742418378592,0.004665909335017204,0.5801279911065891,0.037399739027023315,339646.46875,476132.4375
352000,0,0.009810000000000001,0.01004852851231891,0.6731469035148621,0.0031968601047992705,0.0007120586931705474,0.004677349701523781,0.5847939004416063,0.03739975765347481,341665.1875,474215.6875
354000,0,0.009810000000000001,0.01004846890767419,0.6694973707199097,0.0031880013644695277,0.0007032919675111771,0.004695696756243706,0.5894712473491623,0.03739961236715317,343667.96875,472252.0
356000,0,0.009810000000000001,0.010048508644104004,0.6658216714859009,0.003178888186812401,0.0006931334268301724,0.004724306054413319,0.5941669436397448,0.03736723214387894,345687.03125,470277.71875
358000,0,0.009810000000000001,0.01004846890767419,0.6622740030288696,0.003196698799729347,0.000670650927349925,0.004734252113848925,0.5988912515568032,0.0373997762799263,347624.21875,468348.03125
360000,0,0.009810000000000001,0.01004846890767419,0.658762514591217,0.003177536651492119,0.000674890773370862,0.004736762028187513,0.603625501808007,0.03739957883954048,349551.0,466456.40625
362000,0,0.009810000000000001,0.01004846890767419,0.655205249786377,0.00315181240439415,0.00068024517968297,0.00474956538528204,0.6083622652331784,0.037399716675281525,351508.71875,464550.15625
364000,0,0.009810000000000001,0.01004846890767419,0.6516595482826233,0.0031074343249201776,0.0006786754820495844,0.004773145075887442,0.6131118287558153,0.03739988058805466,353454.71875,462638.78125
366000,0,0.009810000000000001,0.01004846890767419,0.648013710975647,0.0031032215803861616,0.0007036098279058933,0.004817835055291653,0.617884977556993,0.0373997837305069,355466.3125,460691.90625
368000,0,0.009810000000000001,0.010048449039459229,0.6442632079124451,0.0031270064413547517,0.0007331185042858124,0.0048774792812764645,0.6227028121466234,0.03739983215928078,357535.625,458688.28125
370000,0,0.009810000000000001,0.010048488775889042,0.6403902769088745,0.003145579993724823,0.000754226790741086,0.004932352341711521,0.6275802909622386,0.037399597465991974,359672.59375,456617.71875
372000,0,0.009810000000000001,0.010048508644104004,0.6364684700965881,0.0031794901937246323,0.0007541695144027471,0.004991587717086077,0.6325126428382888,0.037399739027023315,361830.53125,454509.125
374000,0,0.009810000000000001,0.010048488775889042,0.6326216459274292,0.0032015297561883926,0.0007403261959552764,0.005056964233517647,0.6375042305553749,0.03739970549941063,363940.28125,452427.65625
376000,0,0.009810000000000001,0.010048508644104004,0.6288175582885742,0.0032348636537790298,0.0007522175088524819,0.005117950029671192,0.6425611943232312,0.03739982098340988,366029.9375,450374.5625
378000,0,0.009810000000000001,0.010048548380533873,0.624717116355896,0.0031980905681848523,0.0008093363605439662,0.0051930868066847324,0.6476791457498863,0.037399668246507645,368307.09375,448202.3125
380000,0,0.009810000000000001,0.010048488775889042,0.620594322681427,0.0031916819512844085,0.0007829628884792328,0.005241230130195618,0.6528722316252484,0.03739968314766884,370573.65625,445977.8125
382000,0,0.009810000000000001,0.010048588116963686,0.6166039109230042,0.0031839825212955477,0.000758320651948452,0.005310652777552605,0.6581134598927989,0.03739983215928078,372763.375,443817.125
384000,0,0.009810000000000001,0.010048488775889042,0.612719714641571,0.0031751025468111033,0.0007424444425851107,0.005407241638749838,0.6634241145329967,0.037399839609861374,374895.5,441714.84375
386000,0,0.009810000000000001,0.01004852851231891,0.6088720560073853,0.003140263259410858,0.000750839989632368,0.005531376227736473,0.6688313552404239,0.037399761378765106,377014.0,439641.625
388000,0,0.009810000000000001,0.010048588116963686,0.6049674153327942,0.003142574056982994,0.0007560416124761105,0.005743231158703566,0.6743627319338217,0.037367451936006546,379165.4375,437538.9375
390000,0,0.009810000000000001,0.010048548380533873,0.6012620329856873,0.0032027702778577804,0.0007194829639047384,0.005867892876267433,0.6801059640238478,0.03739975765347481,381196.78125,435527.5
392000,0,0.009810000000000001,0.010048548380533873,0.5977203249931335,0.0032081495970487594,0.0007027747575193644,0.005951952189207077,0.685973856434454,0.03739980235695839,383140.15625,433606.8125
394000,0,0.009810000000000001,0.010048548380533873,0.5942859649658203,0.0032024320214986803,0.0006861165165901183,0.006051621399819851,0.691925808623661,0.037399765104055405,385025.375,431745.5
396000,0,0.009810000000000001,0.010048508644104004,0.590950071811676,0.0031583063304424282,0.0006770635023713111,0.006149520166218281,0.6979774309548035,0.03743360564112663,386856.65625,429936.75
398000,0,0.009810000000000001,0.010048488775889042,0.5875784754753113,0.0031184537336230275,0.000727065885439515,0.006382738705724478,0.7041269567089572,0.03739972040057182,388708.71875,428111.0
400000,0,0.009810000000000001,0.010048508644104004,0.5836472511291504,0.00315166674554348,0.0008619628846645355,0.006784336641430855,0.710509695880343,0.03739981725811958,390881.0,425999.1875
402000,0,0.009810000000000001,0.010048588116963686,0.5796679854393005,0.0031603265553712843,0.0007148610893636942,0.007127178367227316,0.7172940306591287,0.03739972785115242,393092.6875,423876.8125
404000,0,0.009810000000000001,0.010048548380533873,0.576477587223053,0.0031673617660999296,0.0006533562205731868,0.007362558972090483,0.7244212094920173,0.03739967197179794,394842.59375,422143.125
406000,0,0.009810000000000001,0.010048588116963741,0.5736780762672424,0.003165410459041595,0.0005996872205287218,0.00756835425272584,0.7317837661358013,0.03739983215928078,396383.8125,420629.25
408000,0,0.009810000000000001,0.010048548380533873,0.5712970495223999,0.003189118206501007,0.0005657434463500976,0.007734942715615034,0.7393521227168336,0.03739973157644272,397685.78125,419329.96875
410000,0,0.009810000000000001,0.010048548380533873,0.5691236853599548,0.0031999703496694565,0.0005518971942365169,0.008030197583138943,0.7470870640354648,0.037433743476867676,398875.875,418146.46875
412000,0,0.009810000000000001,0.010048548380533873,0.5670302510261536,0.0032085541635751723,0.0005438983440399169,0.008143629878759384,0.7551172550993457,0.03741604834794998,400027.1875,417012.3125
414000,0,0.009810000000000001,0.010048588116963741,0.564957320690155,0.003207571059465408,0.0005390640813857317,0.008924764581024647,0.7632608849781051,0.03739983215928078,401175.3125,415900.65625
416000,0,0.009810000000000001,0.010048548380533873,0.5628449320793152,0.0031947437673807144,0.0005403237883001566,0.011202985420823097,0.7721856504904523,0.037399642169475555,402359.15625,414784.84375
418000,0,0.009810000000000001,0.010048667589823423,0.5605644583702087,0.0031557265669107434,0.0005590420681983232,0.017516491934657097,0.7833886331173077,0.03739975765347481,403660.28125,413609.4375
420000,0,0.009810000000000001,0.010048647721608461,0.5578738451004028,0.0030897408723831177,0.0006127677392214536,0.029600562527775764,0.8009051213266745,0.03739964962005615,405222.03125,412255.5
422000,0,0.009810000000000001,0.01004856824874878,0.5544900298118591,0.003053183294832706,0.0007138424552977085,0.10406766831874847,0.8305056819918051,0.037367209792137146,407201.8125,410568.59375
424000,0,0.009810000000000001,0.010048588116963686,0.5500048995018005,0.0030796868726611134,0.0008579311892390251,0.1878119707107544,0.9345733577611341,0.03736717626452446,409852.03125,408359.09375
426000,0,0.009810000000000001,0.010048607985178593,0.5446750521659851,0.0030126431956887245,0.0008453564718365669,0.29794105887413025,1.1223853433730497,0.037367235869169235,412859.5625,405550.75
428000,0,0.009810000000000001,0.01004856824874878,0.5395976901054382,0.003016697987914085,0.0007896583527326583,0.36135998368263245,1.4203263426425352,0.03739966079592705,415638.5,402769.34375
430000,0,0.009810000000000001,0.01004852851231891,0.5348846912384033,0.0030098300427198405,0.0007655046880245209,0.4235363304615021,1.7816864157321348,0.03739962354302406,418210.28125,400176.1875
432000,0,0.009810000000000001,0.010048449039459229,0.5304180383682251,0.0030195793136954304,0.0007856306619942187,0.5028648376464844,2.2052228057982814,0.037399742752313614,420670.125,397744.375
434000,0,0.009810000000000001,0.01004840930302936,0.5259791016578674,0.0030314037576317787,0.000801762193441391,0.5554726123809814,2.7080877030494106,0.037399716675281525,423133.6875,395348.78125
436000,0,0.009810000000000001,0.01004856824874878,0.521488606929779,0.0030021579936146737,0.0008009576238691806,0.6220211386680603,3.2635601962211025,0.03736729547381401,425628.15625,392926.625
438000,0,0.009810000000000001,0.010048548380533873,0.5171423554420471,0.0029499953612685203,0.0007507155183702706,0.6520427465438843,3.885581275284518,0.03736746683716774,428010.75,390547.3125
440000,0,0.009810000000000001,0.010048528512318966,0.5130311250686646,0.0029282350093126296,0.0007397043984383344,0.7128307223320007,4.537624200642337,0.037399642169475555,430269.25,388301.03125
442000,0,0.009810000000000001,0.010048508644104004,0.5089974999427795,0.002951629273593426,0.0007423216942697763,0.7313094735145569,5.250454922974337,0.03739975020289421,432503.28125,386115.78125
444000,0,0.009810000000000001,0.010048607985178593,0.505093514919281,0.0029854040592908857,0.0007022681180387734,0.7601733207702637,5.981764158070315,0.03739973157644272,434639.5625,383973.09375
446000,0,0.009810000000000001,0.010048548380533817,0.5015004873275757,0.0030120169743895527,0.000678021227940917,0.7749892473220825,6.741937359631289,0.03739991411566734,436598.34375,381993.8125
448000,0,0.009810000000000001,0.010048588116963686,0.4981134831905365,0.0030165674164891244,0.0006705973297357558,0.7778367400169373,7.516926785767306,0.03739985078573227,438458.1875,380142.21875
450000,0,0.009810000000000001,0.01004856824874878,0.49487927556037903,0.003015998378396034,0.0006670021917670965,0.7935020327568054,8.29476310855173,0.03739970549941063,440244.09375,378383.6875
452000,0,0.009810000000000001,0.010048627853393555,0.49169954657554626,0.003015836142003536,0.0006568995304405689,0.8047021627426147,9.088265081703891,0.03743370622396469,441998.0,376652.09375
454000,0,0.009810000000000001,0.010048588116963686,0.48861822485923767,0.003019572980701923,0.0006504104938358068,0.8159180283546448,9.892967184841861,0.03742295876145363,443695.875,374971.9375
456000,0,0.009810000000000001,0.010048588116963686,0.48562291264533997,0.003024380281567573,0.0006504628807306289,0.8324356079101562,10.708885272801151,0.03739964962005615,445349.0625,373340.90625
458000,0,0.009810000000000001,0.010048548380533873,0.4827535152435303,0.0030101194977760312,0.0006547057069838047,0.8400143384933472,11.541320821106662,0.03739989921450615,446928.5,371774.65625
460000,0,0.009810000000000001,0.01004852851231891,0.4799061119556427,0.002993253618478775,0.0006523453164845705,0.8715301156044006,12.38133492118143,0.03743365779519081,448514.21875,370238.03125
462000,0,0.009810000000000001,0.01004840930302936,0.47702547907829285,0.0029989274218678473,0.0006799569819122552,0.8535515069961548,13.252864381134739,0.037423063069581985,450121.8125,368684.5
464000,0,0.009810000000000001,0.010048449039459229,0.4739830493927002,0.0029898371547460553,0.0006678353063762188,0.8605701327323914,14.106415649712314,0.03745711222290993,451822.4375,367045.5625
466000,0,0.009810000000000001,0.01004846890767419,0.47114869952201843,0.0029763782396912573,0.0006059381645172834,0.8546486496925354,14.96698584204935,0.037456970661878586,453360.3125,365476.25
468000,0,0.009810000000000001,0.01004846890767419,0.4686488211154938,0.0029785599559545516,0.0005837077740579843,0.8548584580421448,15.821634372532596,0.03745713829994202,454717.875,364093.34375
470000,0,0.009810000000000001,0.01004846890767419,0.466410368680954,0.002978210709989071,0.0005668149795383215,0.8434855937957764,16.67649283057474,0.03745711222290993,455936.65625,362858.34375
472000,0,0.009810000000000001,0.010048508644104004,0.46436160802841187,0.0029803989455103874,0.0005561579018831253,0.8417989611625671,17.519978364765873,0.03745683655142784,457056.09375,361731.40625
474000,0,0.009810000000000001,0.01004846890767419,0.4624561071395874,0.0029836466535925863,0.000549446977674961,0.8408946990966797,18.361777027905216,0.03745725750923157,458099.40625,360685.0
476000,0,0.009810000000000001,0.01004846890767419,0.46066775918006897,0.0029939519241452216,0.0005441492889076471,0.8435980081558228,19.20267166739725,0.037416793406009674,459079.15625,359703.9375
478000,0,0.009810000000000001,0.010048429171244322,0.4589814245700836,0.003007398545742035,0.000540361413732171,0.8398228287696838,20.046269675553074,0.037457097321748734,460004.0625,358779.40625
480000,0,0.009810000000000001,0.010048429171244322,0.45738962292671204,0.0030224066227674483,0.0005375336389988661,0.8381529450416565,20.886092563927402,0.03743377700448036,460877.25,357906.84375
482000,0,0.009810000000000001,0.010048389434814453,0.4558919370174408,0.0030346736311912537,0.0005331698805093765,0.8349400162696838,21.724245091736545,0.03743373230099678,461698.03125,357085.21875
484000,0,0.009810000000000001,0.010048389434814453,0.45448464155197144,0.003047654591500759,0.0005309253931045532,0.8392226099967957,22.559184809983005,0.03743358701467514,462469.3125,356313.21875
486000,0,0.009810000000000001,0.010048429171244322,0.45315226912498474,0.0030537093058228488,0.0005309903528541326,0.8414748907089233,23.398407241165867,0.03743373230099678,463200.625,355583.5
488000,0,0.009810000000000001,0.010048429171244322,0.4518677294254303,0.0030630365014076228,0.0005310709122568368,0.8463404774665833,24.23988225108408,0.037433821707963943,463909.0625,354882.40625
490000,0,0.009810000000000001,0.010048389434814453,0.4505906403064728,0.0030643394216895103,0.0005331048741936684,0.8436570763587952,25.08622320538782,0.037416137754917145,464616.25,354187.90625
492000,0,0.009810000000000001,0.01004834969838464,0.4492678642272949,0.0030628908425569534,0.0005429329350590706,0.8472842574119568,25.929880400955906,0.037399690598249435,465354.3125,353473.625
494000,0,0.009810000000000001,0.01004834969838464,0.44780629873275757,0.0030549636110663416,0.000563843548297882,0.8544462323188782,26.777164658367862,0.03743381053209305,466178.1875,352690.71875
496000,0,0.009810000000000001,0.010048309961954771,0.446041464805603,0.0030417202040553095,0.0006108655594289303,0.8706271648406982,27.631611069500675,0.03739972040057182,467185.65625,351755.5
498000,0,0.009810000000000001,0.010048190752665165,0.44373273849487305,0.0030137525871396066,0.0006641676649451256,0.8915498852729797,28.502238591969242,0.03743371739983559,468511.0,350538.0625
500000,0,0.009810000000000001,0.010048151016235352,0.4407833516597748,0.003028644062578678,0.0007718022447079419,0.9129111170768738,29.393788298428287,0.03743373230099678,470200.90625,348978.75
502000,0,0.009810000000000001,0.010048270225524902,0.4367023706436157,0.0029935194179415703,0.0007990399375557898,0.9570294618606567,30.306699594319095,0.03739981725811958,472532.40625,346813.0625
504000,0,0.009810000000000001,0.010048290093739809,0.43290597200393677,0.0029841622337698935,0.0007189000491052866,0.9330323338508606,31.263728936970463,0.037399690598249435,474616.625,344729.78125
506000,0,0.009810000000000001,0.010048369566599491,0.42943283915519714,0.003001162968575954,0.0007012962829321623,0.9129927754402161,32.196761390030616,0.03739962354302406,476536.65625,342834.8125
508000,0,0.009810000000000001,0.010048607985178593,0.42636460065841675,0.0029781049117445944,0.0006979407742619515,0.8869212865829468,33.1097539866569,0.037367209792137146,478246.0,341172.25
510000,0,0.009810000000000001,0.010048647721608461,0.42340603470802307,0.002974428795278072,0.0006989820860326291,0.8936969637870789,33.996675034821266,0.037399690598249435,479904.28125,339577.9375
512000,0,0.009810000000000001,0.01004852851231891,0.4202217757701874,0.002955395355820656,0.0007094166707247495,0.887631893157959,34.890371760189765,0.03743370622396469,481683.3125,337852.5625
514000,0,0.009810000000000001,0.010048488775889042,0.4170738756656647,0.0029514752328395843,0.0006691663060337305,0.891122579574585,35.77800371295237,0.03743366897106171,483423.28125,336131.40625
516000,0,0.009810000000000001,0.010048449039459229,0.4142094850540161,0.002938946522772312,0.000653639156371355,0.8871822953224182,36.669126292526954,0.037433724850416183,485005.6875,334564.5
518000,0,0.009810000000000001,0.01004840930302936,0.41152477264404297,0.0029189815744757653,0.0006466001737862826,0.8867156505584717,37.55630817061686,0.03742293268442154,486490.34375,333097.375
520000,0,0.009810000000000001,0.010048329830169678,0.40886643528938293,0.0029021494090557096,0.0006576279643923043,0.8828300833702087,38.443023999989265,0.037422940135002136,487967.0,331649.15625
522000,0,0.009810000000000001,0.010048290093739809,0.406045526266098,0.002886697463691235,0.0006792374420911074,0.8902252316474915,39.325853964150184,0.037433747202157974,489539.6875,330116.90625
524000,0,0.009810000000000001,0.010048290093739809,0.40293261408805847,0.0028687218204140664,0.0007084758952260017,0.8916070461273193,40.216078957379096,0.037433747202157974,491278.3125,328427.90625
526000,0,0.009810000000000001,0.010048230489095034,0.39945560693740845,0.002845248766243458,0.0007334355730563402,0.8928585052490234,41.1076855862739,0.03743385151028633,493222.34375,326542.03125
528000,0,0.009810000000000001,0.01004825035730994,0.3957992196083069,0.00283903032541275,0.0007321843411773444,0.9450907111167908,42.00054391270899,0.03739967942237854,495258.53125,324552.40625
530000,0,0.009810000000000001,0.010046660900115967,0.392157644033432,0.0028672434389591214,0.0007276575546711682,4.1469950675964355,42.94563480263972,0.03743365779519081,497286.34375,322563.71875
532000,0,0.009810000000000001,0.010036230087280273,0.38905608654022217,0.002864656038582325,0.0007299907971173525,54.10162353515625,47.09263082391047,0.057754527777433395,499080.59375,320812.4375
534000,0,0.009810000000000001,0.010032474994659424,0.3868800401687622,0.0028851013630628586,0.0007178654428571462,81.08519744873047,101.19426198846125,0.06712344288825989,500313.78125,319585.28125
536000,0,0.009810000000000001,0.010031064351399721,0.3850962817668915,0.0029051585122942926,0.000717138173058629,92.67374420166016,182.2794518077972,0.0698547512292862,501313.75,318594.53125
538000,0,0.009810000000000001,0.010029097398122133,0.38371118903160095,0.002908787876367569,0.0007035105489194393,108.11668395996094,274.95320363885185,0.07125857472419739,502091.0625,317813.25
540000,0,0.009810000000000001,0.010029057661692264,0.3826228976249695,0.0029129311442375183,0.0006957294885069131,109.12693786621094,383.0699104869964,0.078216552734375,502688.125,317209.5625
542000,0,0.009810000000000001,0.010025898615519169,0.38169097900390625,0.00291618425399065,0.0006914177909493446,123.20915985107422,492.19687887078544,0.0734100416302681,503214.84375,316682.25
544000,0,0.009810000000000001,0.010026554266611698,0.38089218735694885,0.002918335422873497,0.0006862481590360403,128.50389099121094,615.4060463512542,0.0762481763958931,503659.0625,316236.0
546000,0,0.009810000000000001,0.010025461514790834,0.3802357017993927,0.0029181841760873794,0.0006831874605268241,128.68951416015625,743.909906824887,0.0686035081744194,504021.75,315874.4375
548000,0,0.009810000000000001,0.010024170080820682,0.3796880543231964,0.00291798897087574,0.0006809115409851075,140.172607421875,872.5993752086761,0.0566253699362278,504334.5,315561.625
550000,0,0.009810000000000001,0.010022878646850586,0.3792244791984558,0.002917647175490856,0.0006784319411963223,140.3244171142578,1012.7720589244964,0.0631714016199112,504590.15625,315306.65625
552000,0,0.011210000000000001,0.011418799559275328,0.3756035566329956,0.0029373565688729287,0.000806924607604742,162.52088928222656,1153.0965523326995,0.0664825439453125,508405.0625,313971.5
554000,0,0.011210000000000001,0.011414408683776855,0.37354257702827454,0.0029357612133026124,0.0007951396517455577,189.93508911132812,1315.6174873912933,0.0821380689740181,509586.53125,312812.125
556000,0,0.011210000000000001,0.01141230265299481,0.37203219532966614,0.002927381731569767,0.0007783174980431794,198.12823486328125,1505.5525917614104,0.059555064886808395,510428.09375,311967.375
558000,0,0.011210000000000001,0.011410832405090332,0.3708701729774475,0.00292251817882061,0.0007680285722017288,196.28453063964844,1703.6808266246917,0.0688171312212944,511063.9375,311324.1875
560000,0,0.011210000000000001,0.011409600575764955,0.36999279260635376,0.002918278984725475,0.0007677801419049501,205.36502075195312,1899.9654182994964,0.0710907131433487,511552.4375,310826.71875
562000,0,0.011210000000000001,0.011408209800720215,0.3693070411682129,0.0029163798317313194,0.0007595594972372054,213.61080932617188,2105.330515345395,0.0727081373333931,511934.0,310436.46875
564000,0,0.011210000000000001,0.01140799125035602,0.36876562237739563,0.0029137421399354933,0.0007552024908363819,216.111328125,2318.9413246715667,0.0689086988568306,512232.75,310132.65625
566000,0,0.011210000000000001,0.011408011118570927,0.3683258295059204,0.0029116386547684667,0.0007524096872657537,214.08493041992188,2535.0526680553558,0.08485414832830429,512471.1875,309890.125
568000,0,0.012610000000000001,0.01279995838801068,0.3650023639202118,0.002931823581457138,0.0009069862775504589,268.242431640625,2749.137705286801,0.0836944580078125,516172.90625,308651.09375
570000,0,0.012610000000000001,0.012796103954315186,0.3633226156234741,0.0029301531612873073,0.0008970285765826702,290.447021484375,3017.3800148571136,0.0753784328699112,517135.15625,307702.4375
572000,0,0.012610000000000001,0.01279542843500775,0.3619232177734375,0.002952927350997925,0.0009169605560600757,271.68798828125,3307.8270058239104,0.0687103420495987,517893.15625,306945.75
574000,0,0.012610000000000001,0.012790858745574951,0.3607339859008789,0.0029532311484217646,0.0009177448228001595,300.36688232421875,3579.514933070004,0.0784912109375,518583.375,306255.75
576000,0,0.012610000000000001,0.012794295946757017,0.35978326201438904,0.002953618392348289,0.0009166372008621692,290.81268310546875,3879.8816628063323,0.0762786865234375,519104.03125,305735.65625
578000,0,0.012610000000000001,0.012788474559783936,0.35900819301605225,0.0029545916244387623,0.0009146170690655709,340.1324462890625,4170.694284876645,0.0637512132525444,519586.03125,305259.46875
580000,0,0.012610000000000001,0.012789130210876465,0.35820674896240234,0.0029567826539278028,0.0009189465083181858,310.6773376464844,4510.826639612973,0.0731048732995987,520012.6875,304853.5625
582000,0,0.012610000000000001,0.01278962691624963,0.3573486804962158,0.0029595538973808287,0.0009152348153293132,307.9183654785156,4821.504007777035,0.0731964185833931,520488.1875,304384.4375
584000,0,0.012610000000000001,0.012788812319437681,0.35665959119796753,0.00296400748193264,0.0009118358604609967,313.1457824707031,5129.422312220395,0.0770721361041069,520873.875,303995.5
586000,0,0.012610000000000001,0.012786030769348145,0.3561237156391144,0.0029660698026418683,0.0009116391651332379,343.8441162109375,5442.568033655942,0.0717926025390625,521201.09375,303666.8125
588000,0,0.012610000000000001,0.012784739335378048,0.3557043671607971,0.002968437969684601,0.0009093489497900009,339.4910583496094,5786.412058314145,0.0708923488855362,521428.96875,303438.59375
590000,0,0.014010000000000002,0.01417762041091919,0.3524935245513916,0.0029961727559566498,0.0010784808546304703,387.73577880859375,6125.902964075864,0.07482912391424179,525085.125,302232.59375
592000,0,0.014010000000000002,0.014175713062286377,0.35080212354660034,0.0029945533722639086,0.0010782968252897262,410.02154541015625,6513.638681849301,0.07743838429450989,526052.875,301267.3125
594000,0,0.014010000000000002,0.014169394969940186,0.3495367765426636,0.003000802733004093,0.0010709275491535663,427.6011657714844,6923.659952601254,0.0720214992761612,526774.4375,300543.65625
596000,0,0.014010000000000002,0.014168202877044678,0.3485806882381439,0.003008708730340004,0.0010727146640419959,443.5228576660156,7351.260904749692,0.0697784572839737,527316.0,299990.84375
598000,0,0.014010000000000002,0.014168262481689453,0.3478640019893646,0.003014148771762848,0.0010772706009447575,443.494140625,7794.783640345395,0.0713348537683487,527709.6875,299587.59375
600000,0,0.014010000000000002,0.014166037241617857,0.3472962975502014,0.0030185578390955923,0.001077425666153431,467.1531066894531,8238.27787252313,0.0734710618853569,528046.625,299246.75
602000,0,0.014010000000000002,0.014165143171946226,0.3468603491783142,0.0030183693394064902,0.001073610596358776,476.20831298828125,8705.431040247739,0.0745696946978569,528297.25,298993.75
604000,0,0.015410000000000002,0.015561044216156006,0.3438102602958679,0.0030402751639485356,0.0012373986653983593,522.2113647460938,9181.639536341489,0.0735626220703125,531901.1875,297863.5625
606000,0,0.015410000000000002,0.01555291811625159,0.3422614634037018,0.0030434900894761086,0.0012335724197328091,529.4556274414062,9703.850840052426,0.0852356106042862,532788.9375,297001.8125
608000,0,0.015410000000000002,0.015554229418436705,0.3409476578235626,0.0030364751815795893,0.0012237563729286193,531.7007446289062,10233.306406458676,0.0816345289349556,533543.0,296277.5625
610000,0,0.015410000000000002,0.015555699666341127,0.33948707580566406,0.00303974449634552,0.0012133365496993064,521.0918579101562,10765.007151087582,0.0841064378619194,534375.625,295495.15625
612000,0,0.015410000000000002,0.015556792418162046,0.33783891797065735,0.0030354153364896773,0.0012216863222420215,514.968505859375,11286.098703821957,0.0842132717370987,535309.5,294597.90625
614000,0,0.015410000000000002,0.015557527542114258,0.3359297811985016,0.0030148962512612345,0.0012300054542720318,520.5558471679688,11801.067026575864,0.0901336744427681,536409.375,293547.40625
616000,0,0.015410000000000002,0.015559196472167969,0.3336476981639862,0.0029919160529971118,0.0012487223371863364,496.3628234863281,12321.62275167352,0.0775604322552681,537693.9375,292324.375
618000,0,0.015410000000000002,0.01555788516998291,0.3296446204185486,0.0029864320531487465,0.0014294122345745563,498.349609375,12817.985758265317,0.0835266262292862,539995.0625,290135.03125
620000,0,0.015410000000000002,0.015552878379821777,0.3254058063030243,0.0029666582122445107,0.001449175924062729,529.8202514648438,13316.335215052426,0.0748748853802681,542448.6875,287747.5625
622000,0,0.015410000000000002,0.015539884567260742,0.3221786320209503,0.002967431955039501,0.001450245175510645,623.9674072265625,13846.155222376645,0.0686645656824112,544385.4375,285854.96875
624000,0,0.015410000000000002,0.015532255172729492,0.31983280181884766,0.0029771583154797553,0.0014439099468290804,668.8010864257812,14470.122568568051,0.0733490139245987,545767.5,284500.25
626000,0,0.015410000000000002,0.015526294708251953,0.3180527091026306,0.002980862371623516,0.0014435995370149612,713.55615234375,15138.923654993832,0.072418212890625,546826.5,283466.0
628000,0,0.015410000000000002,0.015525062878926577,0.3166503310203552,0.0029803659766912457,0.0014161379076540468,720.3873901367188,15852.479807337582,0.0801696926355362,547612.125,282672.4375
